"stop_id","stop_name","stop_lat","stop_lon","location_type","parent_station","zone_id","wheelchair_boarding","the_geom","the_geom_2272"
"26991","Devon Park Dr & West Valley Rd - MBFS",40.070056,-75.423445,NULL,NULL,1,1,"0101000020E6100000E7A90EB919DB52C0BD715298F7084440","0101000020E0080000E7A90EB919DB52C0BD715298F7084440"
"26992","Devon Park Dr & 300",40.07085,-75.421576,NULL,NULL,1,1,"0101000020E6100000D331E719FBDA52C0F775E09C11094440","0101000020E0080000D331E719FBDA52C0F775E09C11094440"
"26993","Devon Park Dr & 446-436",40.072082,-75.418666,NULL,NULL,1,1,"0101000020E61000009E7C7A6CCBDA52C0AD50A4FB39094440","0101000020E00800009E7C7A6CCBDA52C0AD50A4FB39094440"
"26994","Devon Park Dr 456 & Old Eagle School Rd - MBNS",40.073938,-75.414301,NULL,NULL,1,1,"0101000020E6100000CE6C57E883DA52C040F7E5CC76094440","0101000020E0080000CE6C57E883DA52C040F7E5CC76094440"
"26999","Bethlehem Pk & Yeakel Av",40.093514,-75.213716,NULL,NULL,1,1,"0101000020E610000072A8DF85ADCD52C0ECDB4944F80B4440","0101000020E008000072A8DF85ADCD52C0ECDB4944F80B4440"
"27000","Bethlehem Pk & Chesney Ln",40.0957,-75.213165,NULL,NULL,1,1,"0101000020E6100000B8E9CF7EA4CD52C0151DC9E53F0C4440","0101000020E0080000B8E9CF7EA4CD52C0151DC9E53F0C4440"
"27001","Bethlehem Pk & Haws Ln - MBNS",40.098519,-75.21279,NULL,NULL,1,1,"0101000020E61000009DBAF2599ECD52C06F8445459C0C4440","0101000020E00800009DBAF2599ECD52C06F8445459C0C4440"
"27002","Bethlehem Pk & Jones Av - FS",40.100911,-75.212688,NULL,NULL,1,1,"0101000020E61000001B1021AE9CCD52C04167D2A6EA0C4440","0101000020E00800001B1021AE9CCD52C04167D2A6EA0C4440"
"27003","Bethlehem Pk & Wissahickon Av",40.102402,-75.212825,NULL,NULL,1,1,"0101000020E61000005BB1BFEC9ECD52C0C2853C821B0D4440","0101000020E00800005BB1BFEC9ECD52C0C2853C821B0D4440"
"27004","Bethlehem Pk & Bysher Av",40.104554,-75.213115,NULL,NULL,1,1,"0101000020E61000005FD218ADA3CD52C03F558506620D4440","0101000020E00800005FD218ADA3CD52C03F558506620D4440"
"27006","Bethlehem Pk & E Mill Rd - MBNS",40.107223,-75.213485,NULL,NULL,1,1,"0101000020E6100000F14BFDBCA9CD52C08330B77BB90D4440","0101000020E0080000F14BFDBCA9CD52C08330B77BB90D4440"
"27010","Bethlehem Pk & Farmar Ln",40.116356,-75.214925,NULL,NULL,1,1,"0101000020E6100000F085C954C1CD52C0C158DFC0E40E4440","0101000020E0080000F085C954C1CD52C0C158DFC0E40E4440"
"27014","Bethlehem Pk & Fort Hill Dr",40.13187,-75.215471,NULL,NULL,1,1,"0101000020E6100000218FE046CACD52C069A9BC1DE1104440","0101000020E0080000218FE046CACD52C069A9BC1DE1104440"
"27016","Bethlehem Pk & Station Av",40.136355,-75.213101,NULL,NULL,1,1,"0101000020E6100000AC6F6072A3CD52C0B3D2A41474114440","0101000020E0080000AC6F6072A3CD52C0B3D2A41474114440"
"27017","Bethlehem Pk & Washington Ln",40.138925,-75.212324,NULL,NULL,1,1,"0101000020E6100000FA0967B796CD52C064CC5D4BC8114440","0101000020E0080000FA0967B796CD52C064CC5D4BC8114440"
"27023","Bethlehem Pk & Highland Av",40.15043,-75.21268,NULL,NULL,1,1,"0101000020E6100000DA20938C9CCD52C02C2B4D4A41134440","0101000020E0080000DA20938C9CCD52C02C2B4D4A41134440"
"27026","Lindenwold Av & Bethlehem Pk - FS",40.155566,-75.214369,NULL,NULL,1,1,"0101000020E6100000AE11C138B8CD52C04D2F3196E9134440","0101000020E0080000AE11C138B8CD52C04D2F3196E9134440"
"27028","Lindenwold Av & Butler Av",40.15577,-75.219201,NULL,NULL,1,1,"0101000020E61000000890A16307CE52C055D97745F0134440","0101000020E00800000890A16307CE52C055D97745F0134440"
"27029","Butler Av & Spring Garden Av",40.15417,-75.222936,NULL,NULL,1,1,"0101000020E610000078465B9544CE52C01D03B2D7BB134440","0101000020E008000078465B9544CE52C01D03B2D7BB134440"
"27030","Butler Av & Ridge Av",40.154756,-75.221501,NULL,NULL,1,1,"0101000020E610000001C287122DCE52C00D6E6B0BCF134440","0101000020E008000001C287122DCE52C00D6E6B0BCF134440"
"27034","Spring Garden St & Tennis Av - FS",40.157933,-75.226347,NULL,NULL,1,1,"0101000020E61000000EA320787CCE52C0C6FA062637144440","0101000020E00800000EA320787CCE52C0C6FA062637144440"
"27050","Morris Rd & Windermere Dr",40.18101,-75.280362,NULL,NULL,1,1,"0101000020E6100000A2427573F1D152C0DE1FEF552B174440","0101000020E0080000A2427573F1D152C0DE1FEF552B174440"
"27051","Morris Rd & Twin Silo Dr",40.184722,-75.286705,NULL,NULL,1,1,"0101000020E610000061A6ED5F59D252C0056D72F8A4174440","0101000020E008000061A6ED5F59D252C0056D72F8A4174440"
"27052","Morris Rd & North Wales Rd - MBNS",40.19104,-75.293706,NULL,NULL,1,1,"0101000020E6100000E5284014CCD252C02A1DACFF73184440","0101000020E0080000E5284014CCD252C02A1DACFF73184440"
"27054","West Point Pk & Dehaven Dr",40.201922,-75.303035,NULL,NULL,1,1,"0101000020E6100000C6A2E9EC64D352C0E52B8194D8194440","0101000020E0080000C6A2E9EC64D352C0E52B8194D8194440"
"27058","West Point Pk & Merck Laboratories",40.213551,-75.292822,NULL,NULL,1,1,"0101000020E610000028637C98BDD252C09983A0A3551B4440","0101000020E008000028637C98BDD252C09983A0A3551B4440"
"27059","West Point Pk & Garfield Av",40.2063,-75.298903,NULL,NULL,1,1,"0101000020E6100000486B0C3A21D352C01895D409681A4440","0101000020E0080000486B0C3A21D352C01895D409681A4440"
"27060","Church Rd & Becker Rd - MBNS",40.217548,-75.291498,NULL,NULL,1,1,"0101000020E61000005D363AE7A7D252C0B5A7E49CD81B4440","0101000020E00800005D363AE7A7D252C0B5A7E49CD81B4440"
"27061","Church Rd & Kneedler Rd - MBNS",40.220599,-75.289406,NULL,NULL,1,1,"0101000020E61000000951BEA085D252C0E14389963C1C4440","0101000020E00800000951BEA085D252C0E14389963C1C4440"
"27063","Church Rd & Cherry St - MBNS",40.229462,-75.281672,NULL,NULL,1,1,"0101000020E6100000BB0CFFE906D252C05ED6C4025F1D4440","0101000020E0080000BB0CFFE906D252C05ED6C4025F1D4440"
"27067","Main St & Greenwood Av - FS",40.233072,-75.269761,NULL,NULL,1,1,"0101000020E61000001F2FA4C343D152C081CEA44DD51D4440","0101000020E00800001F2FA4C343D152C081CEA44DD51D4440"
"27068","Main St & Oakland Av",40.232249,-75.268269,NULL,NULL,1,1,"0101000020E6100000F661BD512BD152C0ADC3D155BA1D4440","0101000020E0080000F661BD512BD152C0ADC3D155BA1D4440"
"27085","Main St & Greenwood Rd",40.233259,-75.269595,NULL,NULL,1,1,"0101000020E6100000910A630B41D152C0B33F506EDB1D4440","0101000020E0080000910A630B41D152C0B33F506EDB1D4440"
"27089","Church Rd & Cherry St - FS",40.229908,-75.281398,NULL,NULL,1,1,"0101000020E61000003ACAC16C02D252C05D8B16A06D1D4440","0101000020E00800003ACAC16C02D252C05D8B16A06D1D4440"
"27090","Church Rd & Wissahickon Av - MBNS",40.227484,-75.284426,NULL,NULL,1,1,"0101000020E610000074081C0934D252C07F2E1A321E1D4440","0101000020E008000074081C0934D252C07F2E1A321E1D4440"
"27091","Church Rd & Kneedler Rd",40.221036,-75.289299,NULL,NULL,1,1,"0101000020E6100000FEF0F3DF83D252C08C9E5BE84A1C4440","0101000020E0080000FEF0F3DF83D252C08C9E5BE84A1C4440"
"27092","Church Rd & Becker Rd - MBFS",40.217495,-75.291736,NULL,NULL,1,1,"0101000020E610000037C478CDABD252C092054CE0D61B4440","0101000020E008000037C478CDABD252C092054CE0D61B4440"
"27093","West Point Pk & Merck Laboratories ",40.210759,-75.294972,NULL,NULL,1,1,"0101000020E6100000164F3DD2E0D252C0392BA226FA1A4440","0101000020E0080000164F3DD2E0D252C0392BA226FA1A4440"
"27095","West Point Pk & Garfield Av",40.206515,-75.298915,NULL,NULL,1,1,"0101000020E61000002A52616C21D352C0159161156F1A4440","0101000020E00800002A52616C21D352C0159161156F1A4440"
"27098","West Point Pk & Dehaven Dr",40.202065,-75.303142,NULL,NULL,1,1,"0101000020E6100000D102B4AD66D352C047551344DD194440","0101000020E0080000D102B4AD66D352C047551344DD194440"
"27101","Morris Rd & Tournament Dr - FS",40.184553,-75.286729,NULL,NULL,1,1,"0101000020E6100000257497C459D252C079B0C56E9F174440","0101000020E0080000257497C459D252C079B0C56E9F174440"
"27102","Morris Rd & Windemere Dr",40.181011,-75.28067,NULL,NULL,1,1,"0101000020E6100000F9BD4D7FF6D152C0AE9B525E2B174440","0101000020E0080000F9BD4D7FF6D152C0AE9B525E2B174440"
"27104","Morris Rd & Cathcart Rd",40.174045,-75.270628,NULL,NULL,1,1,"0101000020E610000071581AF851D152C02384471B47164440","0101000020E008000071581AF851D152C02384471B47164440"
"27119","Spring Garden St & Reiffs Mill Rd",40.157915,-75.226525,NULL,NULL,1,1,"0101000020E61000007DAEB6627FCE52C02046088F36144440","0101000020E00800007DAEB6627FCE52C02046088F36144440"
"27122","Butler Av & Spring Garden St",40.154,-75.223019,NULL,NULL,1,1,"0101000020E6100000BED87BF145CE52C0C1CAA145B6134440","0101000020E0080000BED87BF145CE52C0C1CAA145B6134440"
"27123","Butler Av & Ridge Av",40.154587,-75.221573,NULL,NULL,1,1,"0101000020E61000004E2B85402ECE52C081B1BE81C9134440","0101000020E00800004E2B85402ECE52C081B1BE81C9134440"
"27124","Butler Av & Lindenwold Av",40.155601,-75.219474,NULL,NULL,1,1,"0101000020E6100000A114ADDC0BCE52C0C91CCBBBEA134440","0101000020E0080000A114ADDC0BCE52C0C91CCBBBEA134440"
"27126","Lindenwold Av & Bethlehem Pk",40.155396,-75.214252,NULL,NULL,1,1,"0101000020E61000009146054EB6CD52C0F1F62004E4134440","0101000020E00800009146054EB6CD52C0F1F62004E4134440"
"27128","Bethlehem Pk & Church St - FS",40.151958,-75.213161,NULL,NULL,1,1,"0101000020E610000017F2086EA4CD52C0CB2E185C73134440","0101000020E008000017F2086EA4CD52C0CB2E185C73134440"
"27130","Bethlehem Pk & Bannockburn Av",40.148279,-75.212615,NULL,NULL,1,1,"0101000020E6100000E6E8F17B9BCD52C080D767CEFA124440","0101000020E0080000E6E8F17B9BCD52C080D767CEFA124440"
"27136","Bethlehem Pk & Station Av",40.136498,-75.213278,NULL,NULL,1,1,"0101000020E610000034BDC458A6CD52C016FC36C478114440","0101000020E008000034BDC458A6CD52C016FC36C478114440"
"27138","Bethlehem Pk & Fort Hill Dr",40.132164,-75.215387,NULL,NULL,1,1,"0101000020E6100000F33E8EE6C8CD52C0B2DAFCBFEA104440","0101000020E0080000F33E8EE6C8CD52C0B2DAFCBFEA104440"
"27140","Bethlehem Pk & Skippack Pk",40.122572,-75.217345,NULL,NULL,1,1,"0101000020E6100000BEBC00FBE8CD52C0E1B37570B00F4440","0101000020E0080000BEBC00FBE8CD52C0E1B37570B00F4440"
"27142","Bethlehem Pk & Farmar Ln",40.116473,-75.215138,NULL,NULL,1,1,"0101000020E61000001E882CD2C4CD52C0FAEE5696E80E4440","0101000020E00800001E882CD2C4CD52C0FAEE5696E80E4440"
"27144","Bethlehem Pk & Sunnybrook Rd",40.112875,-75.21451,NULL,NULL,1,1,"0101000020E61000008FAA2688BACD52C09CC420B0720E4440","0101000020E00800008FAA2688BACD52C09CC420B0720E4440"
"27146","Bethlehem Pk & Mill Rd",40.107857,-75.213779,NULL,NULL,1,1,"0101000020E610000095641D8EAECD52C085D21742CE0D4440","0101000020E008000095641D8EAECD52C085D21742CE0D4440"
"27148","Bethlehem Pk & College Av",40.105054,-75.213385,NULL,NULL,1,1,"0101000020E61000003F1D8F19A8CD52C03128D368720D4440","0101000020E00800003F1D8F19A8CD52C03128D368720D4440"
"27149","Bethlehem Pk & Wissahickon Av",40.102697,-75.213038,NULL,NULL,1,1,"0101000020E610000089B3226AA2CD52C0DB32E02C250D4440","0101000020E008000089B3226AA2CD52C0DB32E02C250D4440"
"27150","Bethlehem Pk & Jones Av",40.100876,-75.212877,NULL,NULL,1,1,"0101000020E61000008544DAC69FCD52C0C4793881E90C4440","0101000020E00800008544DAC69FCD52C0C4793881E90C4440"
"27151","Bethlehem Pk & Haws Ln - MBFS",40.09827,-75.212992,NULL,NULL,1,1,"0101000020E6100000D19332A9A1CD52C0C616821C940C4440","0101000020E0080000D19332A9A1CD52C0C616821C940C4440"
"27152","Bethlehem Pk & Chesney Ln",40.095923,-75.213354,NULL,NULL,1,1,"0101000020E6100000211E8997A7CD52C094F77134470C4440","0101000020E0080000211E8997A7CD52C094F77134470C4440"
"27153","Bethlehem Pk & Yeakel Av - FS",40.093568,-75.213905,NULL,NULL,1,1,"0101000020E6100000DBDC989EB0CD52C0DFF94509FA0B4440","0101000020E0080000DBDC989EB0CD52C0DFF94509FA0B4440"
"27223","Chemical Rd & Germantown Pk - MBFS",40.105163,-75.283006,NULL,NULL,1,1,"0101000020E610000098A432C51CD252C0E7DF2EFB750D4440","0101000020E008000098A432C51CD252C0E7DF2EFB750D4440"
"27226","Butler Pk & Keys St",40.092531,-75.288297,NULL,NULL,1,1,"0101000020E61000003CA2427573D252C0DF6E490ED80B4440","0101000020E00800003CA2427573D252C0DF6E490ED80B4440"
"27227","Butler Pk & North Ln - MBNS",40.089687,-75.290977,NULL,NULL,1,1,"0101000020E6100000D8B8FE5D9FD252C02CF015DD7A0B4440","0101000020E0080000D8B8FE5D9FD252C02CF015DD7A0B4440"
"27228","Butler Pk & North Ln",40.087449,-75.293111,NULL,NULL,1,1,"0101000020E610000043C6A354C2D252C0B1886187310B4440","0101000020E008000043C6A354C2D252C0B1886187310B4440"
"27229","Butler Pk & Antioch Av",40.085211,-75.295256,NULL,NULL,1,1,"0101000020E6100000A8FC6B79E5D252C03621AD31E80A4440","0101000020E0080000A8FC6B79E5D252C03621AD31E80A4440"
"27230","Fayette St & 13th Av",40.084052,-75.29637,NULL,NULL,1,1,"0101000020E6100000FE60E0B9F7D252C0EA944737C20A4440","0101000020E0080000FE60E0B9F7D252C0EA944737C20A4440"
"27231","Fayette St & 11th Av",40.082313,-75.298113,NULL,NULL,1,1,"0101000020E6100000CC608C4814D352C090847D3B890A4440","0101000020E0080000CC608C4814D352C090847D3B890A4440"
"27232","Fayette St & 10th Av",40.081484,-75.298931,NULL,NULL,1,1,"0101000020E6100000AD307DAF21D352C0DA9255116E0A4440","0101000020E0080000AD307DAF21D352C0DA9255116E0A4440"
"27233","Fayette St & 9th Av",40.080646,-75.299737,NULL,NULL,1,1,"0101000020E6100000AC1919E42ED352C0D046AE9B520A4440","0101000020E0080000AC1919E42ED352C0D046AE9B520A4440"
"27234","Fayette St & 8th Av",40.079807,-75.300578,NULL,NULL,1,1,"0101000020E61000006AF981AB3CD352C0F67EA31D370A4440","0101000020E00800006AF981AB3CD352C0F67EA31D370A4440"
"27236","Fayette St & 6th Av",40.078149,-75.302202,NULL,NULL,1,1,"0101000020E61000004AB20E4757D352C0899B53C9000A4440","0101000020E00800004AB20E4757D352C0899B53C9000A4440"
"27237","Fayette St & 5th Av",40.077302,-75.303031,NULL,NULL,1,1,"0101000020E610000026AB22DC64D352C02CF52C08E5094440","0101000020E008000026AB22DC64D352C02CF52C08E5094440"
"27239","Fayette St & 3rd Av - FS",40.075447,-75.304856,NULL,NULL,1,1,"0101000020E6100000527FBDC282D352C068CA4E3FA8094440","0101000020E0080000527FBDC282D352C068CA4E3FA8094440"
"27241","Fayette St & 1st Av",40.073976,-75.306302,NULL,NULL,1,1,"0101000020E6100000C32CB4739AD352C02E58AA0B78094440","0101000020E0080000C32CB4739AD352C02E58AA0B78094440"
"27245","Front St & George St",40.069563,-75.31181,NULL,NULL,1,1,"0101000020E61000003524EEB1F4D352C07E01BD70E7084440","0101000020E00800003524EEB1F4D352C07E01BD70E7084440"
"27250","River Rd & Swedeland Rd - MBNS",40.082427,-75.324352,NULL,NULL,1,1,"0101000020E61000001A19E42EC2D452C059A7CAF78C0A4440","0101000020E00800001A19E42EC2D452C059A7CAF78C0A4440"
"27252","River Rd & 3rd St",40.087962,-75.326486,NULL,NULL,1,1,"0101000020E610000085268925E5D452C037A5BC56420B4440","0101000020E008000085268925E5D452C037A5BC56420B4440"
"27258","Hertzog Blvd & Flint Hill Rd",40.090628,-75.334315,NULL,NULL,1,1,"0101000020E6100000FCE3BD6A65D552C00B0DC4B2990B4440","0101000020E0080000FCE3BD6A65D552C00B0DC4B2990B4440"
"27260","Feheley Dr & Church Rd",40.092373,-75.339282,NULL,NULL,1,1,"0101000020E6100000C687D9CBB6D552C04704E3E0D20B4440","0101000020E0080000C687D9CBB6D552C04704E3E0D20B4440"
"27262","Horizon Blvd & Renaissance Blvd - FS",40.084982,-75.338842,NULL,NULL,1,1,"0101000020E6100000B8205B96AFD552C0D45FAFB0E00A4440","0101000020E0080000B8205B96AFD552C0D45FAFB0E00A4440"
"27263","Renaissance Blvd & Swedeland Rd",40.079443,-75.331833,NULL,NULL,1,1,"0101000020E6100000F3AE7AC03CD552C0B4722F302B0A4440","0101000020E0080000F3AE7AC03CD552C0B4722F302B0A4440"
"27264","Swedeland Rd & Smith Kline",40.076429,-75.335517,NULL,NULL,1,1,"0101000020E610000021904B1C79D552C0A5BBEB6CC8094440","0101000020E008000021904B1C79D552C0A5BBEB6CC8094440"
"27269","Swedeland Rd & Smith Kline - FS",40.076304,-75.335327,NULL,NULL,1,1,"0101000020E6100000D09D60FF75D552C0E9465854C4094440","0101000020E0080000D09D60FF75D552C0E9465854C4094440"
"27271","Renaissance Blvd & Swedeland Rd - MBNS",40.082676,-75.334621,NULL,NULL,1,1,"0101000020E610000082E3326E6AD552C001158E20950A4440","0101000020E008000082E3326E6AD552C001158E20950A4440"
"27273","Feheley Dr & Church Rd - FS",40.092257,-75.339388,NULL,NULL,1,1,"0101000020E6100000E9297288B8D552C0DDE9CE13CF0B4440","0101000020E0080000E9297288B8D552C0DDE9CE13CF0B4440"
"27274","Feheley Dr & Hertzog Blvd",40.089613,-75.337534,NULL,NULL,1,1,"0101000020E610000070D234289AD552C0F2255470780B4440","0101000020E008000070D234289AD552C0F2255470780B4440"
"27275","Hertzog Blvd & Flint Hill Rd - FS",40.090745,-75.334362,NULL,NULL,1,1,"0101000020E61000009CC1DF2F66D552C044A33B889D0B4440","0101000020E00800009CC1DF2F66D552C044A33B889D0B4440"
"27278","B St & Flint Hill Rd - FS",40.087877,-75.331029,NULL,NULL,1,1,"0101000020E6100000C44142942FD552C00989B48D3F0B4440","0101000020E0080000C44142942FD552C00989B48D3F0B4440"
"27281","River Rd & 3rd St - FS",40.08815,-75.326628,NULL,NULL,1,1,"0101000020E61000004E7D2079E7D452C03A92CB7F480B4440","0101000020E00800004E7D2079E7D452C03A92CB7F480B4440"
"27283","River Rd & Swedeland Rd - MBFS",40.082481,-75.324636,NULL,NULL,1,1,"0101000020E6100000ACC612D6C6D452C04CC5C6BC8E0A4440","0101000020E0080000ACC612D6C6D452C04CC5C6BC8E0A4440"
"27287","Front St & William St",40.070207,-75.31266,NULL,NULL,1,1,"0101000020E61000001CB1169F02D452C0A379008BFC084440","0101000020E00800001CB1169F02D452C0A379008BFC084440"
"27289","Fayette St & 1st Av - FS",40.073922,-75.306089,NULL,NULL,1,1,"0101000020E6100000952A51F696D352C03B3AAE4676094440","0101000020E0080000952A51F696D352C03B3AAE4676094440"
"27291","Fayette St & 3rd Av - FS",40.075563,-75.304478,NULL,NULL,1,1,"0101000020E61000007F164B917CD352C0D2E4620CAC094440","0101000020E00800007F164B917CD352C0D2E4620CAC094440"
"27293","Fayette St & 5th Av",40.077043,-75.30302,NULL,NULL,1,1,"0101000020E61000002C82FFAD64D352C060B1868BDC094440","0101000020E00800002C82FFAD64D352C060B1868BDC094440"
"27294","Fayette St & 6th Av",40.077899,-75.30219,NULL,NULL,1,1,"0101000020E610000068CBB91457D352C010B22C98F8094440","0101000020E008000068CBB91457D352C010B22C98F8094440"
"27295","Fayette St & 7th Av",40.078737,-75.301361,NULL,NULL,1,1,"0101000020E61000008DD2A57F49D352C019FED30D140A4440","0101000020E00800008DD2A57F49D352C019FED30D140A4440"
"27296","Fayette St & 8th Av",40.079584,-75.300555,NULL,NULL,1,1,"0101000020E61000008EE9094B3CD352C076A4FACE2F0A4440","0101000020E00800008EE9094B3CD352C076A4FACE2F0A4440"
"27297","Fayette St & 9th Av",40.080422,-75.299725,NULL,NULL,1,1,"0101000020E6100000CA32C4B12ED352C080F0A1444B0A4440","0101000020E0080000CA32C4B12ED352C080F0A1444B0A4440"
"27299","Fayette St & 11th Av",40.08209,-75.298078,NULL,NULL,1,1,"0101000020E61000000E6ABFB513D352C011AAD4EC810A4440","0101000020E00800000E6ABFB513D352C011AAD4EC810A4440"
"27300","Fayette St & 13th Av",40.083909,-75.2963,NULL,NULL,1,1,"0101000020E610000082734694F6D252C0876BB587BD0A4440","0101000020E008000082734694F6D252C0876BB587BD0A4440"
"27301","Butler Pk & 14th Av",40.084738,-75.29547,NULL,NULL,1,1,"0101000020E6100000BEBC00FBE8D252C03E5DDDB1D80A4440","0101000020E0080000BEBC00FBE8D252C03E5DDDB1D80A4440"
"27302","Butler Pk & North Ln - FS",40.08744,-75.292909,NULL,NULL,1,1,"0101000020E61000000FED6305BFD252C05E2EE23B310B4440","0101000020E00800000FED6305BFD252C05E2EE23B310B4440"
"27303","Butler Pk & North Ln - MBFS",40.089365,-75.291001,NULL,NULL,1,1,"0101000020E61000009C86A8C29FD252C01A34F44F700B4440","0101000020E00800009C86A8C29FD252C01A34F44F700B4440"
"27304","Butler Pk & Cedar Grove Rd",40.092201,-75.288333,NULL,NULL,1,1,"0101000020E6100000E256410C74D252C04AD40B3ECD0B4440","0101000020E0080000E256410C74D252C04AD40B3ECD0B4440"
"27305","Ridge Pk & Chemical Rd - FS",40.096682,-75.296879,NULL,NULL,1,1,"0101000020E6100000A1F7C61000D352C0520E6613600C4440","0101000020E0080000A1F7C61000D352C0520E6613600C4440"
"27311","Main St & Arch St",40.112508,-75.339233,NULL,NULL,1,1,"0101000020E6100000552E54FEB5D552C0E94482A9660E4440","0101000020E0080000552E54FEB5D552C0E94482A9660E4440"
"27312","Main St & Walnut St",40.1119,-75.33734,NULL,NULL,1,1,"0101000020E61000007DE882FA96D552C011363CBD520E4440","0101000020E00800007DE882FA96D552C011363CBD520E4440"
"27313","Main St & Franklin St",40.111283,-75.335731,NULL,NULL,1,1,"0101000020E61000003750E09D7CD552C0E6CC76853E0E4440","0101000020E00800003750E09D7CD552C0E6CC76853E0E4440"
"27314","Main St & Ford St",40.110415,-75.333318,NULL,NULL,1,1,"0101000020E6100000C34A051555D552C072FE2614220E4440","0101000020E0080000C34A051555D552C072FE2614220E4440"
"27315","Main St & Gay St - FS",40.109065,-75.32945,NULL,NULL,1,1,"0101000020E6100000B3EA73B515D552C0B21188D7F50D4440","0101000020E0080000B3EA73B515D552C0B21188D7F50D4440"
"27316","Ridge Pk & Chestnut St",40.108355,-75.323415,NULL,NULL,1,1,"0101000020E61000004B02D4D4B2D452C0D6AD9E93DE0D4440","0101000020E00800004B02D4D4B2D452C0D6AD9E93DE0D4440"
"27318","Ridge Pk & Conshohocken Rd",40.107753,-75.319025,NULL,NULL,1,1,"0101000020E6100000CF66D5E76AD452C0E085ADD9CA0D4440","0101000020E0080000CF66D5E76AD452C0E085ADD9CA0D4440"
"27321","Ridge Pk & School Ln - FS",40.106313,-75.315607,NULL,NULL,1,1,"0101000020E6100000E0D8B3E732D452C0E01115AA9B0D4440","0101000020E0080000E0D8B3E732D452C0E01115AA9B0D4440"
"27322","Ridge Pk & Belvoir Rd",40.104409,-75.312888,NULL,NULL,1,1,"0101000020E6100000E5D3635B06D452C03B342C465D0D4440","0101000020E0080000E5D3635B06D452C03B342C465D0D4440"
"27323","Ridge Pk & Carland Rd",40.103292,-75.310843,NULL,NULL,1,1,"0101000020E610000032CC09DAE4D352C01FF818AC380D4440","0101000020E008000032CC09DAE4D352C01FF818AC380D4440"
"27327","Chemical Rd & Gallagher Rd - FS",40.099892,-75.294554,NULL,NULL,1,1,"0101000020E6100000FC3905F9D9D252C0E690D442C90C4440","0101000020E0080000FC3905F9D9D252C0E690D442C90C4440"
"27329","Elm St & Poplar St",40.072347,-75.302141,NULL,NULL,1,1,"0101000020E6100000F871344756D352C05B7B9FAA42094440","0101000020E0080000F871344756D352C05B7B9FAA42094440"
"27330","Elm St & Cherry St",40.072826,-75.299148,NULL,NULL,1,1,"0101000020E61000007C2AA73D25D352C03526C45C52094440","0101000020E00800007C2AA73D25D352C03526C45C52094440"
"27331","Apple St & Hector St",40.073779,-75.297206,NULL,NULL,1,1,"0101000020E6100000338B506C05D352C0D8101C9771094440","0101000020E0080000338B506C05D352C0D8101C9771094440"
"27335","Hector St & Sandy St",40.074808,-75.291443,NULL,NULL,1,1,"0101000020E61000007B698A00A7D252C055BDFC4E93094440","0101000020E00800007B698A00A7D252C055BDFC4E93094440"
"27336","Hector St & Lime St",40.075057,-75.289857,NULL,NULL,1,1,"0101000020E610000011E15F048DD252C0FE2AC0779B094440","0101000020E008000011E15F048DD252C0FE2AC0779B094440"
"27337","Hector St & Lee St",40.075278,-75.288461,NULL,NULL,1,1,"0101000020E6100000F94A202576D252C0DC0DA2B5A2094440","0101000020E0080000F94A202576D252C0DC0DA2B5A2094440"
"27345","Joshua Rd & Ridge Pk",40.088532,-75.266085,NULL,NULL,1,1,"0101000020E6100000323D618907D152C022533E04550B4440","0101000020E0080000323D618907D152C022533E04550B4440"
"27346","Joshua Rd & Germantown Pk",40.092739,-75.261793,NULL,NULL,1,1,"0101000020E610000097546D37C1D052C029081EDFDE0B4440","0101000020E008000097546D37C1D052C029081EDFDE0B4440"
"27349","Harry St & Elm St",40.072209,-75.306435,NULL,NULL,1,1,"0101000020E610000062D68BA19CD352C00ABDFE243E094440","0101000020E008000062D68BA19CD352C00ABDFE243E094440"
"27350","Church Rd & Ridge Pk",40.081981,-75.252933,NULL,NULL,1,1,"0101000020E610000011C5E40D30D052C05AF2785A7E0A4440","0101000020E008000011C5E40D30D052C05AF2785A7E0A4440"
"27352","Ridge Pk & Chestnut St",40.086872,-75.259487,NULL,NULL,1,1,"0101000020E61000002DAF5C6F9BD052C01478279F1E0B4440","0101000020E00800002DAF5C6F9BD052C01478279F1E0B4440"
"27353","Ridge Pk & Mulberry Ln",40.08767,-75.262006,NULL,NULL,1,1,"0101000020E6100000C556D0B4C4D052C0906B43C5380B4440","0101000020E0080000C556D0B4C4D052C0906B43C5380B4440"
"27360","Joshua Rd & Cedar Grove Rd - MBNS",40.079117,-75.281072,NULL,NULL,1,1,"0101000020E610000090F46915FDD152C060C77F81200A4440","0101000020E008000090F46915FDD152C060C77F81200A4440"
"27362","Hector St & Lee St",40.075421,-75.28826,NULL,NULL,1,1,"0101000020E6100000AD2F12DA72D252C03F373465A7094440","0101000020E0080000AD2F12DA72D252C03F373465A7094440"
"27363","Hector St & Lime St",40.07519,-75.289656,NULL,NULL,1,1,"0101000020E6100000C5C551B989D252C03D7E6FD39F094440","0101000020E0080000C5C551B989D252C03D7E6FD39F094440"
"27364","Hector St & Sandy St",40.074933,-75.29123,NULL,NULL,1,1,"0101000020E61000004D672783A3D252C01232906797094440","0101000020E00800004D672783A3D252C01232906797094440"
