"dist_name","stop_id","stop_name","stop_lat","stop_lon","the_geom"
"Central","3069","16th St & Walnut St",39.949642,-75.167482,"0101000020E6100000CC2A6C06B8CA52C03A747ADE8DF94340"
"Central","3076","17th St & Arch St",39.955096,-75.168076,"0101000020E610000085CFD6C1C1CA52C02C45F29540FA4340"
"Central","3077","17th St & Bainbridge St",39.943499,-75.170574,"0101000020E610000011E335AFEACA52C084674293C4F84340"
"Central","3078","17th St & Ben Franklin Pkwy",39.956077,-75.167872,"0101000020E6100000817A336ABECA52C099BA2BBB60FA4340"
"Central","3080","17th St & Brown St",39.968566,-75.165133,"0101000020E6100000629F008A91CA52C03F027FF8F9FB4340"
"Central","3081","17th St & Callowhill St",39.960279,-75.166935,"0101000020E6100000B2632310AFCA52C08E041A6CEAFA4340"
"Central","3092","21st St & Arch St",39.955931,-75.174675,"0101000020E6100000711B0DE02DCB52C0C51D6FF25BFA4340"
"Central","3098","21st St & Race St",39.957742,-75.174267,"0101000020E61000006971C63027CB52C0B900344A97FA4340"
"Central","3103","21st St & Winter St - FS",39.958892,-75.174026,"0101000020E6100000D6A9F23D23CB52C0B1321AF9BCFA4340"
"Central","3107","22nd St & Ben Franklin Pkwy",39.960814,-75.175141,"0101000020E610000014CC988235CB52C0FCC401F4FBFA4340"
"Central","3124","22nd St & Fairmount Av",39.967201,-75.173678,"0101000020E61000003882548A1DCB52C04AD40B3ECDFB4340"
"Central","3129","22nd St & Green St",39.96531,-75.174098,"0101000020E61000002313F06B24CB52C03A4030478FFB4340"
"Central","3145","22nd St & Mt Vernon St",39.966121,-75.173918,"0101000020E6100000E38BF67821CB52C04A7D59DAA9FB4340"
"Central","3155","22nd St & Race St",39.957754,-75.175755,"0101000020E6100000F146E6913FCB52C07DCEDDAE97FA4340"
"Central","3167","22nd St & Spring Garden St",39.963918,-75.17441,"0101000020E61000001A868F8829CB52C04B033FAA61FB4340"
"Central","3210","Market St & 2nd St - 1 MBNS",39.950017,-75.143237,"0101000020E6100000F0A485CB2AC952C070D234289AF94340"
"Central","3492","Arch St & 4th St - FS",39.952444,-75.147018,"0101000020E6100000187B2FBE68C952C0BEA25BAFE9F94340"
"Central","3582","Market St & 5th St",39.95061,-75.148702,"0101000020E610000063B6645584C952C012A0A696ADF94340"
"Central","4459","Arch St & 10th St",39.953598,-75.156166,"0101000020E6100000D1AFAD9FFEC952C0F8C3CF7F0FFA4340"
"Central","4460","Arch St & 12th St",39.953971,-75.159318,"0101000020E610000081EA1F4432CA52C08D2AC3B81BFA4340"
"Central","4461","Arch St & 13th St",39.95417,-75.160876,"0101000020E610000086ADD9CA4BCA52C08369183E22FA4340"
"Central","4462","Arch St & 15th St",39.954652,-75.164676,"0101000020E6100000E99B340D8ACA52C0CF87670932FA4340"
"Central","4463","Arch St & 17th St",39.955051,-75.167875,"0101000020E610000039B4C876BECA52C08C81751C3FFA4340"
"Central","4464","Arch St & 19th St",39.955459,-75.171039,"0101000020E6100000CBD58F4DF2CA52C09DD5027B4CFA4340"
"Central","4465","Arch St & 20th St",39.95565,-75.172609,"0101000020E6100000B27F9E060CCB52C011363CBD52FA4340"
"Central","4467","Arch St & 3rd St",39.952208,-75.145082,"0101000020E6100000404F030649C952C0AA7EA5F3E1F94340"
"Central","4469","Arch St & 5th St",39.952617,-75.14834,"0101000020E6100000132C0E677EC952C08B4E965AEFF94340"
"Central","4470","Arch St & 6th St",39.952816,-75.149804,"0101000020E6100000D733846396C952C0828DEBDFF5F94340"
"Central","4471","Arch St & 7th St",39.952999,-75.151456,"0101000020E61000001CB28174B1C952C0730F09DFFBF94340"
"Central","4472","Arch St & 8th St",39.953171,-75.152944,"0101000020E6100000A587A1D5C9C952C0703FE08101FA4340"
"Central","4474","Arch St & Broad St",39.954416,-75.16287,"0101000020E6100000F8DF4A766CCA52C0BB63B14D2AFA4340"
